diatessaron_section	diatessaron_verse	gospel_book	gospel_chapter	gospel_verse	text_snippet
7	6	Luke	4	43	he should not depart from them. And Jesus said unto them, I must preach as a gospel the kingdom of God to the other cities also, because for the sake of this gospel was I
7	7	Luke	4	43	sent. And Jesus was going about all the Mt. 935 ■ cities and the villages, and taught in their synagogues, and preached the gospel of the kingdom, and healed all diseases and all
7	8	Luke	4	15	infirmities, and cast out devils ; and his fameju z 4 \ was published abroad, for* he taught in
7	9	Luke	4	15	every place, and was magnified by all. And Mk. 2 1 4 as he passed by, he saw Levi,* the son of
7	10	Matt	4	24	and followed him. And the report of him was heard in the whole region of Syria : and they brought unto him all that were sick with the more serious and divers diseases, and that were enduring torments
7	12	Mark	2	2	after somR days, and when it was heard, that he was in the house, many came together, so that it would not hold them, not even at the door; and he announced the word
7	13	Mark	2	2	of God unto them. And there were there Lu. 617 certain of the Pharisees and doctors of the law sitting, which were come out of every village of Galilee and Judaea and Jerusalem : and the power of the 
7	14	Mark	2	18	heaUng them. And there came some with a couch, whereon there was a man that was paralytic : and they sought to bring him in,
7	19	Mark	2	9	"Which is easier, to say to the paralytic, Thy iLit. ""found."""
7	20	Mark	2	10	Arise, and take up thy bed, and walk ? That ye may know, that the Son of man hath authority on earth to forgive sins (he saith
7	21	Mark	2	11	to the paralytic), I say unto thee, Arise, take up thy bed, and depart unto thy house.
7	22	Luke	5	25	"And he arose straightway, and took his bed, „ xi""- and went forth in the sight of all, and de-"
7	23	Matt	9	8	parted to his house, magnifying God. And when the multitudes saw it, they were afraid ; for amazement took hold on them, and they ■{ - g gb glorified God, which gave such authority
7	24	Mark	2	12	unto man, saying, Truly we have already Lu. 626 seen wonderful things to-day, the like whereof we never saw.
7	25	Luke	5	27	And after these things Jesus went forth and saw a publican, named Levi, sitting among the publicans, and saith unto him,
7	26	Luke	5	28	PoUow me. And he forsook all, and rose
7	27	Luke	5	29	up, and followed him. And Levi made him a great feast in his house ; and there was a great multitude of publicans and of others,
7	28	Luke	5	30	that were reclining cd meat with him. And the scribes and Pharisees murmured, saying unto his disciples. Why do ye eat and drink
7	29	Luke	5	31	with the publicans and sinners? Jesus answered, and said unto them, A physician doth not seek the whole, but those that are
7	30	Luke	5	32	afHicted with evils. I am not come to caU
7	32	Luke	5	34	"disciples eat and drink? He said unto ■ See note to ver. 9. Tatian follows S. Luke in putting this before the Sermon on the Mount. used to fast; and they come."" S. Matthew attributes the question, whi"
7	33	Luke	5	34	groom is with them. The days will come, Lu. 635 when the bridegroom shall have been taken away from them, then wUl they fast in those
7	34	Mark	2	21	days. And he spake a parable unto them : No man putteth on a new patch, and seweth it on an old garment ; lest the new addition take from the old, and a great rent be made.
7	35	Luke	5	38	And no man putteth new wine into old wine-skins ; lest the wine burst the skins, and the skins perish, and the wine be poured out: but they put new wine into new wine-skins, and both are preserved.
7	36	Luke	5	39	And no man drinking old wine straightway asketh for new ; for he saith. The old is better.
7	37	Matt	12	1	When Jesus was walking through the cornfields on the sabbath day, his disciples were hungry; and rubbing the ears of corn
7	38	Mark	2	24	with their hands they were eating. But some of the Pharisees, when they saw them, said unto him, See, why do thy disciples * on the sabbath day that which is not lawful ?
7	39	Mark	2	25	And Jesus saith unto them. Have ye not heretofore read what David did, when he had need, and was hungry, he, and they that
7	40	Mark	2	26	were with him? How he entered into the house of Grod, when Abiathar was high priest, and did eat the bread of the Lords table, which it was not lawful to eat save for the priests, and gave also to the
7	41	Mark	2	27	"with him? And he said unto them. The sabbath was created for man, and man was they cannot fast."""
7	42	Matt	12	5	not created for the sabbath. Or have ye not read in the law, how that the priests in the temple break the sabbath, and are giult-
7	43	Matt	12	6	less ? But I say unto you, that a greater
7	44	Matt	12	7	than the temple is here. If  ye knew that I love mercy not sacrifice, surely ye would
7	45	Matt	12	8	not have condemned the innocent. The Son
7	46	Luke	6	6	of man is lord of the sabbath. And his Mk. 821 kivdred heard it, and they went out to lay hold on him : for they said, Truly he is beside himself. 47 And on another sabbath he entered into the synagog
7	48	Luke	6	7	And the scribes and the Pharisees watched him, whether he would heal on the sabbath ; that they might find a way to blame him.
7	49	Luke	6	8	He knew their thoughts ; and he saith to the man, whose hand was withered. Else up, and come into the midst of the synagogue. And
7	50	Mark	3	4	when he had come and stood forth, Jesus saith unto them, I ask you. What is lawful to do on the sabbath day, good or evil ? to save lives, or to destroy them ? But they
7	52	Matt	12	11	other. Then he said unto them. What man shall there be of you that shall have one ,  A similar statement in Matt. ix. 13 is omitted at vii. 30.
7	53	Matt	12	12	lift it out ? But how much rather is a man better than a sheep ! Therefore it is lawful
8	1	Matt	12	14	to do good on the sabbath days. But the Pharisees went out, and took counsel against
8	2	Matt	1	5	him, that they might destroy him. But Jesus perceiving it withdrew from thence: and great multitudes followed him ; and he
8	3	Matt	1	6	healed them all, and restrained them, that
8	4	Matt	1	17	they should not make him known : that it might be fulfilled which was spoken through Isaiah the prophet, saying,
8	5	Matt	1	18	Behold, my child in whom I am well pleased. My beloved in whom my soul hath rested : I have put my Spirit upon him ; And he shall declare judgment to the nations.
8	6	Matt	1	19	He shall not strive, nor cry aloud ; Neither shall any one hear his voice in the streets.
8	7	Matt	1	20	A bruised reed shall he not break ; And a smoking lamp  shall he not put out. Till he bring forth judgment unto victory.
8	8	Matt	1	21	And in his own name shall he preach good tidings unto the nations.
8	9	Luke	6	12	In those days Jesus went out into the mountain to pray ; and he was there in the
8	13	Mark	3	10	should press upon him: and he healed many; so that as many as had plagues were nigh to throng him on account of their eagerness to
8	14	Mark	3	11	touch him. And the unclean spirits, when they saw him, fell down, and cried, saying,
8	15	Mark	3	12	Thou art the Son of God. And he urgently threatened them, that they should not make
8	16	Luke	6	18	him known. And they that were troubled
8	18	Matt	5	1	And Jesus, seeing the multitudes, went
8	20	Luke	61	14	he named apostles: Simon, whom he named Cephas, and Andrew his brother, James and
8	21	Luke	1	5	John, Philip and Bartholomew, Matthew and Thoma, James the son of Alphaeus, and
8	22	Luke	1	16	Simon, which is called the Zealot, and Judas the son of James, and Judas Iscariot, and
8	23	Luke	1	17	this is he that betrayed him. And Jesus came down with them, and stood on a level place, and a crowd of his disciples, and an
8	24	Mark	3	14	abundant multitude of the people. And he selected these twelve, that they might be with him, and that he might send them
8	25	Mark	3	15	forth to preach, and that they might have the power of curing diseases, and casting out devils.
8	26	Mark	3	15	Then he lifted up his eyes on them, and \- opened his mouth, and taught them, saying,
8	27	Matt	5	3	Blessed are the poor in spirit: for theirs is the kingdom of the heavens.
8	28	Matt	5	4	Blessed are the mournful: for they shall be comforted.
8	29	Matt	5	5	Blessed are the meek : for they shall possess the earth.
8	30	Matt	5	6	Blessed are they that hunger and thirst after righteousness : for they shall be filled.
8	31	Matt	5	7	Blessed are the merciful: for they shaU obtain mercy.
8	32	Matt	5	8	Blessed are the pure in heart: for they shall see God.
8	33	Matt	5	9	Blessed are the peacemakers: for they shall be called sons of God.
8	34	Matt	5	10	Blessed are they that are cast out for righteousness sake : for theirs is the kingdom of the heavens.
8	35	Matt	5	2	Blessed shall ye be, when men shall hate you, and when they shall separate you, and cast you out, and reproach you, and say every evil word against you, speaking falsely,
8	37	Luke	6	24	But woe unto you that are rich! for ye have received your consolation.
8	38	Luke	6	25	Woe unto you that are full! ye shaU hunger. Woe unto you that laugh now ! ye shall mourn and weep.
8	39	Luke	6	26	Woe unto you, when men shaU praise you ! for so did their fathers to the false prophets. .40 I say unto you which hear. Ye are the j \  salt of the earth : but if the salt lose its savour, wherewith s
8	41	Matt	5	14	and trodden down by men. Ye are the light of the world. A city built upon a
8	42	Matt	1	5	mountain cannot, be hid. Neither do Tnen light a lamp, and put it under the bushel, but on the lamp-stand, that it may shine
8	43	Matt	1	16	upon all that are in the house. So let your light shine before men, that they may see your good works, and glorify your Father,
